HGNC_ID	symbol	Entrez	chr	PTV_mut_rate	miss_mut_rate	PTV_enrichment_p	enrich_mis_p_full	denovoWEST_p_full	DD_PTV_obs	DD_PTV_exp	DD_miss_obs	DD_miss_exp	SZ_PTV_obs	SZ_PTV_exp	SZ_miss_obs	SZ_miss_exp
25994	NSUN2	54888	5	2.33e-06	2.25e-05	0.210551665	1	1	0	0.14473028	1	1.39761	0	0.015833019132	0	0.15282837
25996	ALKBH5	54890	17	7.93e-07	2.06e-05	0.08995685	1	1	0	0.049257988	0	1.2795896	0	0.005344545622	0	0.1388368724
25997	INO80D	54891	2	4.66e-06	2.82e-05	0.030589341	0.229137988	0.050944518	1	0.28946056	2	1.7516712	0	0.031526112228	0	0.1910262924
25999	MTMR10	54893	15	2.3e-06	1.72e-05	0.201082786	NA	NA	0	0.1428668	0	1.0683952	0	0.015498835338	0	0.1157533512
26001	PQLC2	54896	1	1.12e-06	1.07e-05	0.091369499	NA	NA	0	0.06956992	0	0.6646412	0	0.007530413906	0	0.0718781702
26002	CASZ1	54897	1	2.84e-06	7.15e-05	0.000753846	1	0.075939772	3	0.17640944	5	4.441294	0	0.0183784056	0	0.464002825
26004	LRRC40	55631	1	3.1e-06	1.47e-05	0.015432924	1	0.240815615	1	0.1925596	0	0.9131052	0	0.02071536324	0	0.098009604
26005	LAX1	54900	1	2.41e-06	1.07e-05	0.106517888	1	1	0	0.14969956	0	0.6646412	0	0.01651846352	0	0.0734917088
26006	TTC19	54902	17	1.18e-06	8.84e-06	0.118145547	1	1	0	0.07329688	1	0.54910544	0	0.007934390124	0	0.05934010888
26007	KRBOX4	55634	X	6.54e-07	4.27e-06	0.000560095	1	0.019530918	1	0.03170592	0	0.2070096	0	0.003102577962	0	0.02025689281
26009	SH3TC1	54436	4	2.51e-06	4.68e-05	0.281511253	0.247798898	0.48471799	0	0.15591116	4	2.9070288	0	0.01619144214	1	0.301415868
26010	SPDL1	54908	5	4.46e-06	1.56e-05	0.177728724	NA	NA	0	0.27703736	0	0.9690096	0	0.029937315772	1	0.1047369648
26011	SYBU	55638	8	2.48e-06	2.12e-05	0.159345678	0.393619369	1	0	0.15404768	1	1.3168592	0	0.016524665136	0	0.1416590784
26013	DNAAF5	54919	7	1.7e-06	2.66e-05	0.20397631	0.068548155	0.136990575	0	0.1055972	5	1.6522856	0	0.0112207091804	1	0.1754266276
26014	DUS2	54920	16	3.32e-06	1.5e-05	0.166160455	0.008954286	0.026347062	0	0.20622512	3	0.93174	0	0.022238438024	0	0.10041438
26016	LIME1	54923	20	7.21e-07	8.04e-06	0.06387132	0.213251194	0.263618355	0	0.044785636	2	0.49941264	0	0.004659518738	0	0.05195912712
26019	IMPAD1	54928	8	9.53e-07	1.18e-05	0.00316004	1	0.154877988	1	0.059196548	0	0.7329688	0	0.006471962138	0	0.0801355228
26020	TMEM161A	54929	19	1.66e-06	1.55e-05	0.14260237	1	1	0	0.10311256	1	0.962798	0	0.010985304488	0	0.102697358
26021	LYAR	55646	4	9.19e-07	9.91e-06	0.098931921	NA	NA	0	0.057084604	0	0.61556956	0	0.006272576112	0	0.06767689632
26022	TRMT10C	54931	3	8.74e-07	9.45e-06	0.092268056	NA	NA	0	0.054289384	0	0.5869962	0	0.005952605988	0	0.0643617009
26023	EXD3	54932	9	5.61e-06	2.66e-05	0.025042809	0.204917603	0.193940171	1	0.34847076	4	1.6522856	0	0.037642970796	1	0.1782312252
26024	KANSL2	54934	12	1.92e-06	1.22e-05	0.157029409	1	1	0	0.11926272	0	0.7578152	0	0.013005753984	0	0.0825977088
26026	SOHLH2	54937	13	1.65e-06	1.1e-05	0.136354098	NA	NA	0	0.1024914	0	0.683276	0	0.011208846432	0	0.074635176
26027	COMMD4	54939	15	1.24e-06	5.61e-06	0.055041784	0.131200165	0.17243798	0	0.07702384	1	0.34847076	0	0.008451235912	0	0.03811208478
26031	PIGV	55650	1	9.92e-07	1.31e-05	0.110683635	NA	NA	0	0.061619072	0	0.8137196	0	0.0068322072	0	0.0902328
26032	LPCAT2	54947	16	2.54e-06	1.51e-05	0.151704957	NA	NA	0	0.15777464	0	0.9379516	0	0.01693584321	0	0.1008801706
26033	PUS7	54517	7	3.89e-06	1.74e-05	0.174014444	1	1	0	0.24163124	1	1.0808184	0	0.02640853624	0	0.1179739488
26034	SDHAF2	54949	11	6.68e-07	4.87e-06	0.040731111	1	1	0	0.041493488	0	0.30250492	0	0.004583985672	0	0.03341917698
26035	SLC48A1	55652	12	2.92e-07	1.88e-06	0.03941995	NA	NA	0	0.018137872	0	0.11677808	0	0.001906713743	0	0.01229715896
26036	COMMD8	54951	4	9.21e-07	3.86e-06	0.061888377	NA	NA	0	0.057208836	0	0.23976776	0	0.006286261554	0	0.02634632964
26038	TMEM127	55654	2	7.18e-07	8.21e-06	0.051276429	NA	NA	0	0.044599288	0	0.50997236	0	0.0047499456962	0	0.05430588242
26039	C1orf109	54955	1	1.02e-06	6.46e-06	0.077055147	NA	NA	0	0.06335832	0	0.40126936	0	0.006757378128	0	0.04288080816
26040	PARP16	54956	15	1.41e-06	1.02e-05	0.092689352	0.216132505	0.170467906	0	0.08758356	2	0.6335832	0	0.009297823744	0	0.0673563936
26041	TXNL4B	54957	16	5.9e-07	3.33e-06	0.036392174	NA	NA	0	0.03664844	0	0.20684628	0	0.003968182439	0	0.02237772654
26042	TMEM160	54958	19	4.17e-07	4.63e-06	0.053102888	1	1	0	0.025902372	1	0.28759708	0	0.002693872542	0	0.02991038338
26043	ODAM	54959	4	1.94e-06	5.91e-06	0.093085887	NA	NA	0	0.12050504	0	0.36710556	0	0.013204008732	0	0.04026609474
26044	GEMIN8	54960	X	8.67e-07	8.5e-06	0.056847335	0.048624936	0.108856757	0	0.04203216	1	0.41208	0	0.0040379092038	0	0.0395690895
26045	C1orf56	54964	1	9.4e-07	1.43e-05	0.0729459	1	1	0	0.05838904	0	0.8882588	0	0.0063288392076	0	0.0962893932
26047	CT55	54967	X	1.53e-06	4.58e-06	0.054077886	NA	NA	0	0.0741744	0	0.2220384	0	0.006659669342	0	0.01992245956
26048	INTS8	55656	8	6.57e-06	2.4e-05	0.274391	1	0.553761447	0	0.40810212	2	1.490784	0	0.04449361984	0	0.162781536
26049	ZNF692	55657	1	5.2e-06	1.58e-05	0.127345521	0.341194682	1	0	0.3230032	2	0.9814328	0	0.034038395928	0	0.1034840592
26050	TMEM70	54968	8	9.62e-07	8.34e-06	0.075251654	0.226703217	0.290120243	0	0.059755592	1	0.51804744	0	0.006554809836	0	0.0568324296
26051	HPF1	54969	4	2.66e-06	7.92e-06	0.090004083	NA	NA	0	0.16522856	0	0.49195872	0	0.017591176704	0	0.05245561728
26052	INTS11	54973	1	1.81e-06	2.09e-05	0.018378794	0.334864206	0.074123884	1	0.11242996	3	1.2982244	0	0.011806432553	0	0.1359903226
26053	THG1L	54974	5	2.02e-06	9.5e-06	0.003174461	0.211985744	0.01448314	1	0.12547432	1	0.590102	0	0.013566680856	0	0.063898596
26054	SLC25A38	54977	3	1.18e-06	1.01e-05	0.084831468	0.048619867	0.11420326	0	0.07329688	2	0.6273716	0	0.008148504	0	0.0695688
26055	SLC35F6	54978	2	7.67e-07	1.15e-05	0.081641096	NA	NA	0	0.047642972	0	0.714334	0	0.005208067584	0	0.077985387
26056	C2orf42	54980	2	2.1e-06	1.66e-05	0.143711849	0.090118977	0.184471088	0	0.1304436	3	1.0311256	0	0.014266006092	0	0.1124481012
26057	NMRK1	54981	9	1.45e-06	4.55e-06	0.060218808	NA	NA	0	0.0900682	0	0.2826278	0	0.009952521024	0	0.0312734604
26058	LAGE3	8270	X	8.99e-07	5.29e-06	0.028971811	NA	NA	0	0.04358352	0	0.2564592	0	0.0039449279776	0	0.02320803937
26059	C1orf123	54987	1	1.09e-06	5.01e-06	0.050864359	0.06958194	0.109174825	0	0.06770644	1	0.31120116	0	0.007458772776	0	0.03422019378
26060	ACSM5	54988	16	1.92e-06	1.8e-05	0.157823481	NA	NA	0	0.11926272	0	1.118088	0	0.013112422344	0	0.123057144
26061	ZNF770	54989	15	1.27e-06	1.61e-05	0.151131168	NA	NA	0	0.07888732	0	1.0000676	0	0.0085955057598	0	0.1090611102
26062	C1orf159	54991	1	2.84e-07	4.72e-06	0.05990504	1	1	0	0.017640944	1	0.29318752	0	0.0018562031308	0	0.03092579872
26063	OXSM	54995	3	7.52e-07	1.12e-05	0.095752774	NA	NA	0	0.046711232	0	0.6956992	0	0.0051113555376	0	0.0761569536
26065	TESC	54997	12	1.81e-06	6.04e-06	0.068788424	NA	NA	0	0.11242996	0	0.37518064	0	0.011828620944	0	0.03955972896
26067	TTC22	55001	1	1.25e-06	1.33e-05	0.009363483	1	0.177737286	1	0.077645	1	0.8261428	0	0.008094537878	0	0.0859196758
26068	LAMTOR1	55004	11	8.24e-07	4e-06	0.047192739	0.18588501	0.241913373	0	0.051183584	1	0.248464	0	0.0054297375	0	0.026326
26070	TRMT61B	55006	2	1.54e-06	1.43e-05	0.130874257	0.018850259	0.034190916	0	0.09565864	3	0.8882588	0	0.01034861756	0	0.096219266
26072	HERC6	55008	4	4.71e-06	2.17e-05	0.241920018	1	1	0	0.29256636	0	1.3479172	0	0.031632166896	0	0.1457982204
26073	C19orf24	55009	19	4.85e-08	7.62e-07	0.035054798	NA	NA	0	0.003012626	0	0.047332392	0	0.0003210507468	0	0.00505247148
26074	PARPBP	55010	12	2.38e-06	1.23e-05	0.133533788	1	1	0	0.14783608	1	0.7640268	0	0.016114360052	0	0.0833501382
26075	PIH1D1	55011	19	1.41e-06	1.13e-05	0.082209484	1	1	0	0.08758356	0	0.7019108	0	0.009526950654	0	0.0762966282
26076	MCUB	55013	4	1.91e-06	6.56e-06	0.092118327	NA	NA	0	0.11864156	0	0.40748096	0	0.01273974432	1	0.04364110848
26078	VSIG10	54621	12	2.67e-06	1.5e-05	0.13530018	1	0.2537704	0	0.16584972	1	0.93174	0	0.017918889824	0	0.10081896
26079	DENND4C	55667	9	4.54e-06	4.18e-05	0.09011786	1	0.98512829	1	0.28200664	3	2.5964488	0	0.030871997582	1	0.2841773836
26082	TTC38	55020	22	2.36e-06	1.64e-05	0.142152841	1	1	0	0.14659376	1	1.0187024	0	0.01585262872	0	0.110349368
26084	PID1	55022	2	1.32e-06	7.18e-06	0.05653996	NA	NA	0	0.08199312	0	0.44599288	0	0.0088580731896	0	0.04837311036
26086	TMEM255A	55026	X	2.47e-06	1.01e-05	0.067691328	NA	NA	0	0.1197456	0	0.489648	0	0.011634233752	0	0.0474579002
26087	HEATR3	55027	16	2.42e-06	1.75e-05	0.170088879	1	0.840781368	0	0.15032072	2	1.08703	0	0.01631886344	0	0.11800831
26088	NBPF1	55672	1	3.42e-06	2.56e-05	0.29158427	NA	NA	0	0.21243672	0	1.5901696	0	0.023131850962	1	0.1731000832
26089	ZNHIT6	54680	1	2.3e-06	1.27e-05	0.124365808	1	1	0	0.1428668	1	0.7888732	0	0.015569269472	1	0.0856714568
26090	CCDC40	55036	17	5e-06	4.02e-05	0.280305883	1	0.755995978	0	0.31058	3	2.4970632	0	0.03427449	0	0.2755668996
26091	TRMT12	55039	8	1.3e-06	1.36e-05	0.119111647	0.307878357	0.204388484	0	0.0807508	2	0.8447776	0	0.008886102452	0	0.0933933488
26094	ARMCX6	54470	X	5.18e-07	7.68e-06	0.045726478	NA	NA	0	0.02511264	0	0.3723264	0	0.002264329774	0	0.03357153024
26097	VPS37C	55048	11	7.81e-07	9.21e-06	0.076150686	NA	NA	0	0.048512596	0	0.57208836	0	0.004865347278	1	0.05737496598
26098	REX1BD	55049	19	3.23e-07	4.55e-06	0.056875437	NA	NA	0	0.020063468	0	0.2826278	0	0.0021142186272	0	0.0298007892
26099	ARHGAP10	79658	4	7.21e-06	2.24e-05	0.225130288	0.117642331	0.293768708	0	0.44785636	3	1.3913984	0	0.048515459814	0	0.1507485504
26101	ACSF2	80221	17	2.8e-06	1.87e-05	0.174944004	1	0.816902984	0	0.1739248	2	1.1615692	0	0.018729924168	0	0.1249998508
26102	SH2D4A	63898	8	2e-06	1.21e-05	0.000751411	1	0.059130887	2	0.124232	0	0.7516036	0	0.013478687976	0	0.0815053096
26103	CCDC30	728621	1	3.38e-06	1.68e-05	0.028236797	1	0.223550847	1	0.20995208	1	1.0435488	0	0.022917139234	1	0.1140088656
26104	C8orf33	65265	8	1.56e-06	8.78e-06	0.061122383	0.419973391	1	0	0.09690096	1	0.54537848	0	0.01058419208	0	0.0597231404
26105	PLEKHH3	79990	17	2.25e-06	2.81e-05	0.021000391	0.264018863	0.09975299	1	0.139761	2	1.7454596	0	0.014200487216	1	0.1779811288
26107	CFAP69	79846	7	5.18e-06	2.11e-05	0.241906009	1	1	0	0.32176088	1	1.3106476	0	0.034810530652	0	0.1417410646
26108	CLIP4	79745	2	2.14e-06	1.86e-05	0.015138969	1	0.193176936	1	0.13292824	1	1.1553576	0	0.014581841442	0	0.1266801732
26110	FAM118B	79607	11	2.15e-06	9.34e-06	0.097422359	NA	NA	0	0.1335494	0	0.58016344	0	0.014591759552	0	0.06356671372
26111	ABHD18	80167	4	3.06e-06	8.76e-06	0.140035684	NA	NA	0	0.19007496	0	0.54413616	0	0.020505430128	0	0.05866347744
26112	RTL10	79680	22	6.9e-07	1.13e-05	0.083737679	0.164583569	1	0	0.04286004	1	0.7019108	0	0.004536253596	0	0.0743432424
26113	TCTN1	79600	12	3.49e-06	1.53e-05	0.012244592	1	0.057321164	1	0.21678484	1	0.9503748	0	0.023971578306	0	0.1048799394
26114	EDC3	80153	15	1.43e-06	1.52e-05	0.108072061	0.396000769	1	0	0.08882588	1	0.9441632	0	0.009703405232	0	0.1034304064
26115	EXO5	64789	1	5.52e-07	8.86e-06	0.075257969	NA	NA	0	0.034288032	0	0.55034776	0	0.0038008105706	0	0.06101681764
26116	SETD6	79918	16	1.64e-06	1.48e-05	0.124952858	0.023200262	0.023108315	0	0.10187024	4	0.9193168	0	0.010810040816	0	0.0977328064
26117	HECTD3	79654	1	3.62e-06	3.21e-05	0.228217626	0.438336227	0.083028266	0	0.22485992	2	1.9939236	0	0.02408020185	0	0.213824199
26118	MAP9	79884	4	4.05e-06	1.31e-05	0.012716067	1	0.048870785	1	0.2515698	1	0.8137196	0	0.026987865114	0	0.0872294678
26119	SIKE1	80143	1	1.31e-06	6.69e-06	0.058035747	1	1	0	0.08137196	0	0.41555604	0	0.008976335004	1	0.04573623852
26120	RBFA	79863	18	1.51e-06	1.15e-05	0.087261606	0.517631177	1	0	0.09379516	1	0.714334	0	0.01003618178	0	0.076434497
26121	TCEAL4	79921	X	5.44e-07	4.98e-06	0.03696133	NA	NA	0	0.02637312	0	0.2414304	0	0.002537598432	0	0.02323022094
26124	PARP8	79668	5	4.8e-06	2.18e-05	0.260429268	1	0.905793158	0	0.2981568	2	1.3541288	0	0.0327799296	1	0.1488755136
26125	SPATA20	64847	17	3.45e-06	2.87e-05	0.222964226	1	1	0	0.2143002	1	1.7827292	0	0.022823287194	0	0.1896983326
26128	C12orf49	79794	12	1.23e-06	7.26e-06	0.052467278	NA	NA	0	0.07640268	0	0.45096216	0	0.00787429104	0	0.0464020722
26129	RASAL3	64926	19	2.2e-06	2.76e-05	0.037142173	1	0.537343827	1	0.1366552	2	1.7144016	0	0.01436445233	0	0.180126708
26131	BTNL8	79908	5	3e-06	1.49e-05	0.120587353	1	1	0	0.186348	1	0.9255284	0	0.020462242978	0	0.1016630278
26133	CWH43	80157	4	2.71e-06	1.72e-05	0.174664112	0.061004332	0.094588269	0	0.16833436	3	1.0683952	0	0.018410182478	0	0.1169764088
26135	ZNF552	79818	19	7.99e-07	1.08e-05	0.082960637	NA	NA	0	0.049630684	0	0.6708528	0	0.0052998462364	0	0.0715568688
26136	GAREM1	64762	18	2.08e-06	2.68e-05	0.022433218	1	1	1	0.12920128	0	1.6647088	0	0.014186703994	0	0.1820027128
26137	HMBOX1	79618	8	1.92e-06	1.16e-05	0.139586024	0.237277361	0.388790412	0	0.11926272	1	0.7205456	0	0.013039267256	0	0.0788199584
26138	ZFP2	80108	5	1.42e-06	1.13e-05	0.122941239	0.231623972	1	0	0.08820472	1	0.7019108	0	0.009652586996	0	0.0769754644
26139	TMEM267	64417	5	6e-07	6.02e-06	0.055592697	NA	NA	0	0.0372696	0	0.37393832	0	0.004082952398	0	0.04089745996
26141	C19orf44	84167	19	1.09e-06	2.03e-05	0.133999816	0.249764719	0.342161545	0	0.06770644	2	1.2609548	0	0.007318070784	0	0.1365412104
26142	TMEM134	80194	11	1.13e-06	3.91e-06	0.063013781	0.363952975	1	0	0.07019108	1	0.24287356	0	0.007436694328	0	0.02580077624
26144	PALB2	79728	16	2.55e-06	2.83e-05	0.033542782	0.227295071	0.123430783	1	0.1583958	4	1.7578828	0	0.017578804044	0	0.1948610084
26145	LDAH	60526	2	1.08e-06	8.14e-06	0.092929661	0.261077585	1	0	0.06708528	1	0.50562424	0	0.007334071668	0	0.05537972484
26146	IFT46	56912	11	2.61e-06	9.22e-06	0.091222719	0.143662791	0.212716616	0	0.16212276	1	0.57270952	0	0.017889423708	0	0.06312303352
26147	AGBL5	60509	2	3.11e-06	3.14e-05	0.031041725	0.027624611	0.016809976	1	0.19318076	4	1.9504424	0	0.020943580586	1	0.2119331068
26148	CRTC3	64784	15	3.62e-06	1.85e-05	0.172694485	1	1	0	0.22485992	1	1.149146	0	0.024612652526	1	0.125817649
26149	SOWAHC	65124	2	8.06e-07	2.19e-05	0.110009705	1	1	0	0.050065496	1	1.3603404	0	0.005184133968	0	0.1408592232
26150	FASTKD1	79675	2	5.34e-06	2.09e-05	0.210887746	1	1	0	0.33169944	0	1.2982244	0	0.035958094128	0	0.1405769112
26151	RPAP3	79657	12	2.91e-06	1.52e-05	0.018090506	1	0.109036981	1	0.18075756	1	0.9441632	0	0.019409233778	0	0.1011382768
26152	ESRP2	80004	16	3.19e-06	2.65e-05	0.186029953	0.128842703	0.025680639	0	0.19815004	3	1.646074	0	0.02146579799	0	0.178600831
26153	INTS3	65123	1	9.98e-06	3.16e-05	0.050510259	1	0.345561881	1	0.61991768	3	1.9628656	0	0.0680692886	0	0.215530012
26154	QSER1	79832	11	3.66e-06	3.98e-05	0.066469949	1	0.347699418	1	0.22734456	3	2.4722168	0	0.025048308636	1	0.2725321716
26157	WDCP	80304	2	9.26e-07	1.78e-05	0.133129888	0.168848944	0.249657282	0	0.057519416	1	1.1056648	0	0.00635215074	0	0.122169944
26158	ELMOD3	84173	2	2.24e-06	1.08e-05	0.006292564	0.09386504	0.014362124	1	0.13913984	2	0.6708528	0	0.015343943088	0	0.0739137312
26159	CPED1	79974	7	6.33e-06	2.54e-05	0.258510975	0.391804488	1	0	0.39319428	1	1.5777464	0	0.043174379944	0	0.1730244952
26160	THNSL1	79896	10	1.44e-06	1.78e-05	0.16607913	1	1	0	0.08944704	1	1.1056648	0	0.009840982985	0	0.12206083
26161	CORO7	79585	16	2.72e-06	3.2e-05	0.263054325	0.435270594	0.082846175	0	0.16895552	2	1.987712	0	0.017968237752	0	0.211235712
26162	PYROXD1	79912	12	1.67e-06	1.24e-05	0.140350949	1	1	0	0.10373372	1	0.7702384	0	0.011261571864	0	0.0837693408
26164	NAA16	79612	13	3.44e-06	2.07e-05	0.225218758	1	1	0	0.21367904	1	1.2858012	1	0.023242585248	0	0.1399422672
26165	DEFB104B	503618	8	4.35e-08	3.01e-07	0.017732803	NA	NA	0	0.002702046	0	0.018696916	0	0.000246297	0	0.001704262
26166	ZNF574	64763	19	1.45e-06	3.51e-05	0.017606753	1	0.186707586	1	0.0900682	1	2.1802716	0	0.0099179054116	0	0.2385843876
26167	TMEM135	65084	11	3.01e-06	1.16e-05	0.125036785	0.001352602	0.002283886	0	0.18696916	4	0.7205456	0	0.020669109048	0	0.0796021464
26168	ARMC7	79637	17	5.74e-07	7.95e-06	0.041855449	0.459164182	1	0	0.035654584	1	0.4938222	0	0.003918417465	0	0.0542235315
26169	CTC1	80169	17	3.44e-06	3.58e-05	0.051275838	0.034021424	0.007464727	1	0.21367904	5	2.2237528	0	0.0229355808	0	0.238690056
26170	C3orf36	80111	3	3.24e-07	4.58e-06	0.029868325	NA	NA	0	0.020125584	0	0.28449128	0	0.0021423366	0	0.030283647
26171	FAAP100	80233	17	2.27e-06	3e-05	0.019344431	0.399445469	0.317976806	1	0.14100332	2	1.86348	0	0.01471921088	0	0.1948704
26174	OGFOD3	79701	17	1.83e-06	1.28e-05	0.004488525	0.185690372	0.014055277	1	0.11367228	1	0.7950848	0	0.01237158531	0	0.086675584
26175	SLC8B1	80024	12	3.79e-06	1.82e-05	0.15449432	0.101882264	0.215383296	0	0.23541964	4	1.1305112	0	0.025745588136	0	0.1236657968
26176	REEP4	80346	8	8.84e-07	1.04e-05	0.072584746	1	1	0	0.054910544	0	0.6460064	0	0.005925340616	0	0.0697098896
26177	SLC49A3	84179	4	1.06e-06	1.88e-05	0.138038059	NA	NA	0	0.06584296	0	1.1677808	0	0.00677532136736	0	0.1204592704
26178	FHOD3	80206	18	4.57e-06	4.38e-05	0.332153431	1	0.618362434	0	0.28387012	4	2.7206808	0	0.0308170796	1	0.294713556
26179	ZNF672	79894	1	1.15e-06	1.92e-05	0.122925942	NA	NA	0	0.0714334	0	1.1926272	0	0.007294492426	0	0.1216804992
26181	RMND5B	64777	5	3.37e-06	1.33e-05	0.116837828	0.384359541	0.258158365	0	0.20933092	2	0.8261428	0	0.022708041154	0	0.0895395634
26182	COLGALT1	79709	19	1.47e-06	2.17e-05	0.154951441	0.109063154	0.037444076	0	0.09131052	3	1.3479172	0	0.00968679975	0	0.143483655
26183	MCTP1	79772	5	5.5e-06	2.73e-05	0.255535748	0.03316847	0.109262979	0	0.341638	4	1.6957668	0	0.0372299962	0	0.18469542
26184	TUT1	64852	11	3.3e-06	3.03e-05	0.241884892	1	1	0	0.2049828	1	1.8821148	0	0.02175875656	0	0.2000881104
26185	CCDC134	79879	22	9.46e-07	7.23e-06	0.064668297	NA	NA	0	0.058761736	0	0.44909868	0	0.00650916	0	0.04980024
26186	TMEM53	79639	1	6.35e-07	1.21e-05	0.061418618	0.383194237	1	0	0.03944366	1	0.7516036	0	0.0042632462708	0	0.0811344446
26188	PQLC1	80148	18	1.01e-06	1.07e-05	0.064582293	0.105699836	0.004925085	0	0.06273716	2	0.6646412	0	0.006790498416	0	0.0716551608
26190	MTMR14	64419	3	2.22e-06	2.1e-05	0.188411327	1	1	0	0.13789752	0	1.304436	0	0.01522059528	0	0.143978604
26191	ZNF385D	79750	3	1.07e-06	1.18e-05	0.005093797	0.289045675	0.023998435	1	0.06646412	2	0.7329688	0	0.007208621908	0	0.0795713176
26192	DENND2D	79961	1	3.14e-06	1.31e-05	0.135426619	0.005071582	0.009301113	0	0.19504424	3	0.8137196	0	0.02141097048	0	0.089269164
26193	CSPP1	79848	8	6.7e-06	3.26e-05	0.064404852	0.038220939	0.048431169	1	0.4161772	6	2.0249816	0	0.04574134532	0	0.2222306792
26194	NUDT18	79873	8	6.86e-07	8.8e-06	0.095832248	NA	NA	0	0.042611576	0	0.5466208	0	0.0043290374592	0	0.0555652416
26195	IQCA1	79781	2	8.2e-06	2.02e-05	0.028618044	0.170328671	0.080213627	1	0.5093512	2	1.2547432	0	0.0561498444	0	0.1383203484
26196	MFSD13A	79847	10	2.08e-06	1.77e-05	0.116292869	1	1	0	0.12920128	0	1.0994532	0	0.013935574624	0	0.1183587672
26197	C11orf80	79703	11	2.54e-06	1.1e-05	0.17433698	0.331219041	0.626669289	0	0.15777464	2	0.683276	0	0.01674392093	0	0.07259879
26198	MAIP1	79568	2	2.19e-06	9.67e-06	0.083362006	NA	NA	0	0.13603404	0	0.60066172	0	0.014439108068	0	0.06378537004
26199	KATNBL1	79768	15	1.19e-06	6.48e-06	0.087057813	1	1	0	0.07391804	0	0.40251168	0	0.008013478464	0	0.04349023488
26200	STN1	79991	10	2.38e-06	9.84e-06	0.106684617	NA	NA	0	0.14783608	0	0.61122144	0	0.016270947658	0	0.06718679184
26202	MRM1	79922	17	7.79e-07	1.49e-05	0.075247686	0.067409571	0.110367359	0	0.048388364	3	0.9255284	0	0.004895865432	0	0.0936436392
26203	BAIAP2L2	80115	22	1.8e-06	1.76e-05	0.139698415	0.364018466	0.241091324	0	0.1118088	1	1.0932416	0	0.011835561228	0	0.1155970464
26204	TTC13	79573	1	9.99e-06	2.11e-05	0.247406399	1	0.925238179	0	0.62053884	2	1.3106476	0	0.067003994442	0	0.1415341158
26208	NSUN3	63899	3	1.67e-06	7.96e-06	0.095119852	0.398240365	1	0	0.10373372	1	0.49444336	0	0.011374637364	0	0.05418438864
26209	ZCCHC7	84186	9	2.01e-06	1.41e-05	0.155514835	0.233224262	0.432505579	0	0.12485316	2	0.8758356	0	0.01372555296	0	0.095997171
26210	PGGHG	80162	11	1.52e-06	2.1e-05	0.188416272	1	0.981028415	0	0.09441632	2	1.304436	0	0.01021035390672	0	0.140760354
26212	SPCS3	60559	4	1.43e-06	5.39e-06	0.042125389	1	1	0	0.08882588	0	0.33480524	0	0.0096999411432	0	0.03650515484
26213	RERGL	79785	12	8.86e-07	4.92e-06	0.071200548	1	1	0	0.055034776	0	0.30561072	0	0.005974810712	0	0.03314100192
26215	PLBD1	79887	12	1.6e-06	1.41e-05	0.146309697	1	1	0	0.0993856	1	0.8758356	0	0.0107621305	0	0.094959975
26216	C2orf54	79919	2	2.23e-06	1.55e-05	0.091632745	NA	NA	0	0.13851868	0	0.962798	0	0.014153672994	0	0.098421683
26217	TMEM164	84187	X	1.47e-06	9.66e-06	0.050749409	0.255290937	1	0	0.0712656	1	0.4683168	0	0.006794278154	0	0.04476993654
26219	FUZ	80199	19	1.5e-06	1.07e-05	0.109197947	1	1	0	0.093174	1	0.6646412	0	0.010299226338	0	0.0733211722
26220	PIF1	80119	15	2.38e-06	2.03e-05	0.160320626	1	1	0	0.14783608	1	1.2609548	0	0.015489082224	0	0.1323351722
26221	OCEL1	79629	19	7.93e-07	9.53e-06	0.073148734	NA	NA	0	0.049257988	0	0.59196548	0	0.00513486864	0	0.0617869926
26222	FAR1	84188	11	1.56e-06	1.38e-05	0.139692055	NA	NA	0	0.09690096	0	0.8572008	0	0.01055681527	0	0.093447114
26223	TEFM	79736	17	9.6e-07	1.02e-05	0.090942488	NA	NA	0	0.05963136	0	0.6335832	0	0.00642769728	0	0.0682942836
26224	FAM124B	79843	2	9.92e-07	8.16e-06	0.088114676	NA	NA	0	0.061619072	0	0.50686656	0	0.0066853393448	0	0.05502558912
26225	DENND1C	79958	19	1.99e-06	2.33e-05	0.213519126	0.103696108	0.237968081	0	0.12361084	5	1.4473028	0	0.012849710872	0	0.1501495804
26226	HES3	390992	1	2.38e-07	5.97e-06	0.04203944	1	1	0	0.014783608	0	0.37083252	0	0.0015246140286	0	0.03825954498
26228	METTL25	84190	12	2.86e-06	1.58e-05	0.155656845	1	1	0	0.17765176	1	0.9814328	0	0.019255191478	0	0.1064865332
26230	TM4SF20	79853	2	1.71e-06	5.54e-06	0.055172648	NA	NA	0	0.10621836	0	0.34412264	0	0.011705166528	0	0.03783350208
26232	NABP1	64859	2	2.09e-06	5.94e-06	0.056383149	0.107245605	0.108470444	0	0.12982244	1	0.36896904	0	0.01404262994	0	0.0399680028
26233	EFHC2	80258	X	2.13e-06	1.45e-05	0.138777729	NA	NA	0	0.1032624	0	0.70296	0	0.009826799476	0	0.0668332985
26234	MYO19	80179	17	3.71e-06	2.54e-05	0.037994763	0.242399306	0.098808878	1	0.23045036	2	1.5777464	0	0.024872655936	0	0.1704709824
26235	FAM96A	84191	15	9.58e-07	4.87e-06	0.052066756	NA	NA	0	0.059507128	0	0.30250492	0	0.006485951232	0	0.03297138048
